refyear,flowcode,partnerdesc,cmdcode,cmddesc,primaryvalue,continent,partner_lat,partner_lon
2010,X,Egypt,4,"Dairy, eggs & honey",9592729.541617401,Africa,26.8,30.8
2010,X,United Kingdom,4,"Dairy, eggs & honey",532574612.5395878,Europe,55.4,-3.4
2010,X,United Kingdom,7,Vegetables,99400258.2620855,Europe,55.4,-3.4
2010,X,United Kingdom,8,Fruit & nuts,30391346.967701998,Europe,55.4,-3.4
2010,X,United Kingdom,10,Cereals,1314889.7555362,Europe,55.4,-3.4
2010,X,Tanzania,4,"Dairy, eggs & honey",236169.9561974,Africa,0.0,0.0
2010,X,United States,4,"Dairy, eggs & honey",30730228.362743203,Americas,39.5,-98.4
2010,X,United States,8,Fruit & nuts,1234.9673315,Americas,39.5,-98.4
2010,X,United States,2,Meat & offal,5892849.9821211,Americas,39.5,-98.4
2010,X,United States,5,Other animal products,6680.2316389,Americas,39.5,-98.4
2010,X,United Kingdom,2,Meat & offal,742300443.2184222,Europe,55.4,-3.4
2010,X,United Kingdom,5,Other animal products,10166590.960593801,Europe,55.4,-3.4
2010,X,Trinidad and Tobago,2,Meat & offal,56277.0733156,Americas,0.0,0.0
2010,X,United Arab Emirates,2,Meat & offal,212945.76871620002,Middle East,23.4,53.8
2010,X,Tunisia,2,Meat & offal,604252.2201665,Africa,0.0,0.0
2010,X,Türkiye,2,Meat & offal,9807.6811823,Middle East,39.0,35.0
2010,X,Switzerland,2,Meat & offal,16726391.264617,Europe,46.8,8.2
2010,X,Switzerland,5,Other animal products,27162.272046500002,Europe,46.8,8.2
2010,X,Sweden,2,Meat & offal,97834018.6625744,Europe,63.0,16.0
2010,X,South Africa,2,Meat & offal,7664594.522988999,Africa,-30.6,22.9
2010,X,South Africa,5,Other animal products,50291.3859119,Africa,-30.6,22.9
2010,X,Spain,2,Meat & offal,63198994.260135904,Europe,40.0,-4.0
2010,X,Spain,5,Other animal products,899840.7101669001,Europe,40.0,-4.0
2010,X,Italy,3,Fish & seafood,14178056.537607,Europe,41.9,12.5
2010,X,Italy,6,Live plants,93386.13498700001,Europe,41.9,12.5
2010,X,Hong Kong,3,Fish & seafood,1601075.8814878,Asia,22.3,114.2
2010,X,Hungary,3,Fish & seafood,15495.1347724,Europe,47.2,19.5
2010,X,Iceland,3,Fish & seafood,675.5290591,Europe,0.0,0.0
2010,X,Indonesia,3,Fish & seafood,863382.157149,Asia,0.0,0.0
2010,X,Japan,2,Meat & offal,19011519.861879103,Asia,36.2,138.3
2010,X,India,9,"Coffee, tea & spices",2.0012399,Asia,20.6,78.9
2010,X,Australia,9,"Coffee, tea & spices",24545.2224715,Oceania,-25.3,133.8
2010,X,United Kingdom,1,Live animals,189829683.020686,Europe,55.4,-3.4
2010,X,China,9,"Coffee, tea & spices",7.005471999999999,Asia,35.9,104.2
2010,X,United States,3,Fish & seafood,358662.886739,Americas,39.5,-98.4
2010,X,Norway,3,Fish & seafood,1366.0700596000001,Europe,60.5,8.5
2010,X,Japan,4,"Dairy, eggs & honey",5942007.4803017005,Asia,36.2,138.3
2010,X,Netherlands,4,"Dairy, eggs & honey",97760091.7668183,Europe,52.1,5.3
2010,X,Netherlands,1,Live animals,14403002.704016,Europe,52.1,5.3
2010,X,Italy,1,Live animals,51745864.7480721,Europe,41.9,12.5
2011,X,Canada,5,Other animal products,136.205667,Americas,56.1,-106.3
2011,X,Syria,4,"Dairy, eggs & honey",3977185.9297435,Other,0.0,0.0
2011,X,United States,5,Other animal products,6464.7578650000005,Americas,39.5,-98.4
2011,X,United Kingdom,1,Live animals,177785093.32096702,Europe,55.4,-3.4
2011,X,Switzerland,3,Fish & seafood,2004784.9040555002,Europe,46.8,8.2
2011,X,Sri Lanka,6,Live plants,159.24045950000001,Asia,0.0,0.0
2011,X,Australia,3,Fish & seafood,5.00772,Oceania,-25.3,133.8
2011,X,France,7,Vegetables,20401.7930425,Europe,46.2,2.2
2011,X,Netherlands,1,Live animals,9815103.3373625,Europe,52.1,5.3
2011,X,Rep. of Korea,1,Live animals,50.075761,Asia,35.9,127.8
2011,X,Brazil,1,Live animals,251.3796295,Americas,-14.2,-51.9
2011,X,Zambia,2,Meat & offal,1067904.8326235,Africa,0.0,0.0
2011,X,Singapore,2,Meat & offal,2358684.0581265,Asia,1.3,103.8
2011,X,Slovakia,2,Meat & offal,1792071.8470690001,Europe,48.7,19.7
2011,X,Vietnam,2,Meat & offal,2508204.7360055,Asia,0.0,0.0
2011,X,Vietnam,5,Other animal products,117200.896169,Asia,0.0,0.0
2011,X,South Africa,2,Meat & offal,11216630.7196975,Africa,-30.6,22.9
2011,X,South Africa,5,Other animal products,60272.972602,Africa,-30.6,22.9
2011,X,Spain,2,Meat & offal,72060909.4809635,Europe,40.0,-4.0
2011,X,Spain,5,Other animal products,1309069.8328655001,Europe,40.0,-4.0
2011,X,Spain,8,Fruit & nuts,2450.699023,Europe,40.0,-4.0
2011,X,Sweden,2,Meat & offal,125317673.095056,Europe,63.0,16.0
2011,X,Sweden,5,Other animal products,24569.083080000004,Europe,63.0,16.0
2011,X,Israel,2,Meat & offal,2448772.0321980002,Middle East,31.0,34.9
2011,X,Italy,2,Meat & offal,247712149.089519,Europe,41.9,12.5
2011,X,Italy,5,Other animal products,1657638.9424485003,Europe,41.9,12.5
2011,X,Pakistan,5,Other animal products,2.003088,Asia,0.0,0.0
2011,X,Panama,5,Other animal products,16327.643719000002,Americas,0.0,0.0
2011,X,Philippines,2,Meat & offal,2290020.4218635,Asia,0.0,0.0
2011,X,Poland,2,Meat & offal,17303867.4354695,Europe,52.0,20.0
2011,X,Poland,5,Other animal products,1167684.4342810002,Europe,52.0,20.0
2011,X,Portugal,2,Meat & offal,20183978.50531,Europe,39.4,-8.2
2011,X,Portugal,5,Other animal products,4205.3472705,Europe,39.4,-8.2
2011,X,Romania,2,Meat & offal,46785.615571,Europe,45.9,24.9
2011,X,Romania,5,Other animal products,312026.955074,Europe,45.9,24.9
2011,X,Russia,2,Meat & offal,57750073.5505915,Europe/Asia,61.5,105.0
2011,X,Saudi Arabia,2,Meat & offal,60765.716421000005,Middle East,23.9,45.1
2011,X,Senegal,2,Meat & offal,103016.48681850001,Africa,0.0,0.0
2011,X,Senegal,5,Other animal products,17426.3022315,Africa,0.0,0.0
2011,X,Seychelles,2,Meat & offal,17884.994274,Other,0.0,0.0
2011,X,Sierra Leone,2,Meat & offal,15770.803242500002,Other,0.0,0.0
2011,X,India,2,Meat & offal,420465.62627,Asia,20.6,78.9
2011,X,Br. Virgin Isds,2,Meat & offal,99650.40607900001,Other,0.0,0.0
2011,X,Bulgaria,2,Meat & offal,125574.535021,Europe,42.7,25.5
2011,X,Canada,2,Meat & offal,1925911.8577875,Americas,56.1,-106.3
2011,X,Canada,8,Fruit & nuts,4.006176,Americas,56.1,-106.3
2011,X,Chile,5,Other animal products,110035.080528,Americas,-35.7,-71.5
2011,X,China,2,Meat & offal,29939288.594537,Asia,35.9,104.2
2011,X,China,5,Other animal products,957223.777081,Asia,35.9,104.2
2011,X,Comoros,2,Meat & offal,88905.1880215,Other,0.0,0.0
2011,X,Mayotte (Overseas France),2,Meat & offal,1969777.0653090002,Other,0.0,0.0
2011,X,Congo,2,Meat & offal,71458.8556295,Other,0.0,0.0
2011,X,Dem. Rep. of the Congo,2,Meat & offal,64667.605213,Other,0.0,0.0
2011,X,Dem. Rep. of the Congo,5,Other animal products,19567.5342315,Other,0.0,0.0
2011,X,Cyprus,2,Meat & offal,438066.1914015001,Europe,0.0,0.0
2011,X,Czechia,2,Meat & offal,15377640.102114502,Europe,49.8,15.5
2011,X,Czechia,5,Other animal products,18218.4976335,Europe,49.8,15.5
2011,X,Albania,5,Other animal products,2841.2882320000003,Europe,0.0,0.0
2011,X,Algeria,2,Meat & offal,896221.7041905,Africa,0.0,0.0
2011,X,Angola,2,Meat & offal,70363.201749,Africa,0.0,0.0
2011,X,Australia,5,Other animal products,27790.945800499998,Oceania,-25.3,133.8
2011,X,Austria,2,Meat & offal,1287962.9751515002,Europe,47.5,14.6
2011,X,Austria,5,Other animal products,9288.019024500001,Europe,47.5,14.6
2011,X,Bahamas,2,Meat & offal,33281.2330115,Other,0.0,0.0
2011,X,Armenia,2,Meat & offal,47502.698051,Other,0.0,0.0
2011,X,Belgium,2,Meat & offal,47997162.082258,Europe,50.5,4.5
2011,X,Belgium,5,Other animal products,540670.0557625,Europe,50.5,4.5
2011,X,Cote d'Ivoire,2,Meat & offal,530912.3277115,Africa,0.0,0.0
2011,X,Jamaica,2,Meat & offal,547810.833523,Americas,0.0,0.0
2011,X,Japan,2,Meat & offal,21168129.925324,Asia,36.2,138.3
2011,X,Japan,5,Other animal products,11462.3005375,Asia,36.2,138.3
2011,X,Rep. of Korea,2,Meat & offal,6402302.2567705,Asia,35.9,127.8
2011,X,Kuwait,8,Fruit & nuts,554.8373885000001,Middle East,0.0,0.0
2011,X,Lebanon,2,Meat & offal,125875.989692,Middle East,0.0,0.0
2011,X,Latvia,2,Meat & offal,50362.01335550001,Europe,0.0,0.0
2011,X,Liberia,2,Meat & offal,296106.9260925,Other,0.0,0.0
2011,X,Lithuania,2,Meat & offal,546248.475248,Europe,0.0,0.0
2011,X,Lithuania,8,Fruit & nuts,262.395894,Europe,0.0,0.0
2011,X,Luxembourg,2,Meat & offal,2230489.5689025,Europe,49.6,6.1
2011,X,Malaysia,2,Meat & offal,8001.075996,Asia,4.2,108.0
2011,X,Malta,2,Meat & offal,2913368.265796,Europe,0.0,0.0
2011,X,Malta,5,Other animal products,388.5868405,Europe,0.0,0.0
2011,X,Venezuela,4,"Dairy, eggs & honey",337767.8065005,Americas,0.0,0.0
2011,X,Yemen,4,"Dairy, eggs & honey",4543523.726379001,Other,0.0,0.0
2011,X,Zambia,4,"Dairy, eggs & honey",622355.3462060001,Africa,0.0,0.0
2011,X,Tanzania,4,"Dairy, eggs & honey",182071.8083385,Africa,0.0,0.0
2011,X,United States,4,"Dairy, eggs & honey",36246000.572936006,Americas,39.5,-98.4
2011,X,United States,7,Vegetables,18421.80459,Americas,39.5,-98.4
2011,X,Ukraine,4,"Dairy, eggs & honey",9892.9314545,Europe/Asia,48.4,31.2
2011,X,Egypt,4,"Dairy, eggs & honey",11761435.015265001,Africa,26.8,30.8
2011,X,United Kingdom,4,"Dairy, eggs & honey",657243692.8172151,Europe,55.4,-3.4
2011,X,United Kingdom,7,Vegetables,97978108.370924,Europe,55.4,-3.4
2011,X,United Kingdom,10,Cereals,4028935.0369300004,Europe,55.4,-3.4
2011,X,United Arab Emirates,4,"Dairy, eggs & honey",6475920.371472501,Middle East,23.4,53.8
2011,X,Tunisia,4,"Dairy, eggs & honey",1356258.0561735001,Africa,0.0,0.0
2011,X,Türkiye,4,"Dairy, eggs & honey",3294104.9274375,Middle East,39.0,35.0
2011,X,Thailand,4,"Dairy, eggs & honey",3663058.8045345,Asia,0.0,0.0
2011,X,Trinidad and Tobago,4,"Dairy, eggs & honey",9067717.2772595,Americas,0.0,0.0
2011,X,Sweden,4,"Dairy, eggs & honey",3692027.528665,Europe,63.0,16.0
2011,X,Sweden,10,Cereals,1093869.021167,Europe,63.0,16.0
2011,X,Switzerland,4,"Dairy, eggs & honey",92868.1695585,Europe,46.8,8.2
2011,X,Spain,4,"Dairy, eggs & honey",20300992.118507,Europe,40.0,-4.0
2011,X,Spain,7,Vegetables,10863.396652000001,Europe,40.0,-4.0
2011,X,Vietnam,4,"Dairy, eggs & honey",4371813.5569775,Asia,0.0,0.0
2011,X,South Africa,4,"Dairy, eggs & honey",10715172.849127501,Africa,-30.6,22.9
2011,X,Singapore,4,"Dairy, eggs & honey",2046223.4488905,Asia,1.3,103.8
2011,X,Slovakia,4,"Dairy, eggs & honey",2592582.090381,Europe,48.7,19.7
2011,X,Saudi Arabia,4,"Dairy, eggs & honey",9967593.4967885,Middle East,23.9,45.1
2011,X,Senegal,4,"Dairy, eggs & honey",536137.213677,Africa,0.0,0.0
2011,X,Seychelles,4,"Dairy, eggs & honey",700638.5024845,Other,0.0,0.0
2011,X,India,4,"Dairy, eggs & honey",7012926.898000501,Asia,20.6,78.9
2011,X,United States,2,Meat & offal,5783439.181531,Americas,39.5,-98.4
2011,X,Switzerland,2,Meat & offal,23306930.1038225,Europe,46.8,8.2
2011,X,Switzerland,5,Other animal products,41649.8641435,Europe,46.8,8.2
2011,X,Thailand,2,Meat & offal,116007.094574,Asia,0.0,0.0
2011,X,Thailand,5,Other animal products,74846.96961750001,Asia,0.0,0.0
2011,X,Togo,2,Meat & offal,79633.193701,Other,0.0,0.0
2011,X,Tonga,2,Meat & offal,63455.776545500004,Other,0.0,0.0
2011,X,Trinidad and Tobago,2,Meat & offal,330705.1470135,Americas,0.0,0.0
2011,X,United Arab Emirates,2,Meat & offal,381656.04881450004,Middle East,23.4,53.8
2011,X,United Arab Emirates,5,Other animal products,5288.982623,Middle East,23.4,53.8
2011,X,Tunisia,2,Meat & offal,440340.6244365001,Africa,0.0,0.0
2011,X,Türkiye,2,Meat & offal,49434.613830500006,Middle East,39.0,35.0
2011,X,Türkiye,5,Other animal products,11941.022740499999,Middle East,39.0,35.0
2011,X,United Kingdom,2,Meat & offal,831728316.6044015,Europe,55.4,-3.4
2011,X,United Kingdom,5,Other animal products,11520995.109855002,Europe,55.4,-3.4
2011,X,United Kingdom,8,Fruit & nuts,20534304.2662285,Europe,55.4,-3.4
2011,X,Mozambique,2,Meat & offal,135815.992995,Africa,0.0,0.0
2011,X,Namibia,2,Meat & offal,434161.29725800006,Other,0.0,0.0
2011,X,Netherlands,2,Meat & offal,159805631.1828395,Europe,52.1,5.3
2011,X,Netherlands,5,Other animal products,3106757.1558285,Europe,52.1,5.3
2011,X,Netherlands,8,Fruit & nuts,47266.340862000005,Europe,52.1,5.3
2011,X,Norway,2,Meat & offal,99273.8377665,Europe,60.5,8.5
2011,X,Norway,5,Other animal products,30.045600500000003,Europe,60.5,8.5
2011,X,Norway,8,Fruit & nuts,148.2234755,Europe,60.5,8.5
2011,X,Benin,2,Meat & offal,1109670.871554,Other,0.0,0.0
2011,X,Denmark,2,Meat & offal,65371299.579482,Europe,56.0,10.0
2011,X,Denmark,5,Other animal products,1824158.2769415,Europe,56.0,10.0
2011,X,Equatorial Guinea,2,Meat & offal,21712.771688,Other,0.0,0.0
2011,X,Estonia,2,Meat & offal,709074.234906,Europe,0.0,0.0
2011,X,Finland,2,Meat & offal,2628194.842277,Europe,64.0,26.0
2011,X,France,2,Meat & offal,282835545.26971453,Europe,46.2,2.2
2011,X,France,5,Other animal products,1489746.5357405,Europe,46.2,2.2
2011,X,France,8,Fruit & nuts,156608.3752465,Europe,46.2,2.2
2011,X,French Polynesia,2,Meat & offal,115703.6360955,Other,0.0,0.0
2011,X,Gabon,2,Meat & offal,709484.8542755,Other,0.0,0.0
2011,X,Germany,2,Meat & offal,115272596.6504625,Europe,51.2,10.5
2011,X,Germany,5,Other animal products,4962836.6121995,Europe,51.2,10.5
2011,X,Germany,8,Fruit & nuts,812104.742621,Europe,51.2,10.5
2011,X,Tanzania,1,Live animals,7.010808,Africa,0.0,0.0
2011,X,United States,1,Live animals,10674915.086535001,Americas,39.5,-98.4
2011,X,United States,3,Fish & seafood,88430.47199450001,Americas,39.5,-98.4
2011,X,United States,6,Live plants,206423.56356550002,Americas,39.5,-98.4
2011,X,Egypt,3,Fish & seafood,8072574.266559001,Africa,26.8,30.8
2011,X,United Kingdom,3,Fish & seafood,24315541.442218,Europe,55.4,-3.4
2011,X,United Kingdom,6,Live plants,8721202.267507002,Europe,55.4,-3.4
2011,X,Türkiye,3,Fish & seafood,40.060321,Middle East,39.0,35.0
2011,X,Thailand,3,Fish & seafood,43090.037648000005,Asia,0.0,0.0
2011,X,Togo,3,Fish & seafood,142655.31536500002,Other,0.0,0.0
2011,X,United Arab Emirates,3,Fish & seafood,1713244.8703860003,Middle East,23.4,53.8
2011,X,Switzerland,6,Live plants,3309.9957145000003,Europe,46.8,8.2
2011,X,Spain,3,Fish & seafood,59030993.89641651,Europe,40.0,-4.0
2011,X,Spain,6,Live plants,11979.080693,Europe,40.0,-4.0
2011,X,Sweden,3,Fish & seafood,5100024.6758655,Europe,63.0,16.0
2011,X,Sweden,6,Live plants,37920.234444,Europe,63.0,16.0
2011,X,Slovakia,3,Fish & seafood,818015.6646415001,Europe,48.7,19.7
2011,X,Vietnam,3,Fish & seafood,158525.26858550002,Asia,0.0,0.0
2011,X,Slovenia,6,Live plants,2389.6069975,Europe,46.2,14.8
2011,X,South Africa,3,Fish & seafood,41144.1002525,Africa,-30.6,22.9
2011,X,South Africa,6,Live plants,330.49872750000003,Africa,-30.6,22.9
2011,X,Serbia,3,Fish & seafood,65699.16243600001,Europe,0.0,0.0
2011,X,India,3,Fish & seafood,87816.544949,Asia,20.6,78.9
2011,X,Singapore,3,Fish & seafood,121510.40041799999,Asia,1.3,103.8
2011,X,Portugal,3,Fish & seafood,3985296.170438,Europe,39.4,-8.2
2011,X,Portugal,6,Live plants,19890.020607,Europe,39.4,-8.2
2011,X,Romania,3,Fish & seafood,2565743.5819860003,Europe,45.9,24.9
2011,X,Russia,3,Fish & seafood,20156049.350754503,Europe/Asia,61.5,105.0
2011,X,Philippines,3,Fish & seafood,6317.5352139999995,Asia,0.0,0.0
2011,X,Poland,3,Fish & seafood,10566184.975388499,Europe,52.0,20.0
2011,X,Poland,6,Live plants,165247.4146245,Europe,52.0,20.0
2011,X,Nigeria,3,Fish & seafood,24852258.531164,Africa,9.1,8.7
2011,X,Norway,3,Fish & seafood,23653.7013635,Europe,60.5,8.5
2011,X,New Zealand,6,Live plants,801.2092980000001,Oceania,-40.9,174.9
2011,X,Morocco,3,Fish & seafood,16404.7604485,Africa,31.8,-7.1
2011,X,Netherlands,3,Fish & seafood,13006385.069498,Europe,52.1,5.3
2011,X,Netherlands,6,Live plants,839917.7223895,Europe,52.1,5.3
2011,X,Lebanon,3,Fish & seafood,24030.269676,Middle East,0.0,0.0
2011,X,Latvia,3,Fish & seafood,3058.6168045,Europe,0.0,0.0
2011,X,Lithuania,3,Fish & seafood,8119.2545905,Europe,0.0,0.0
2011,X,Luxembourg,3,Fish & seafood,37262.241621,Europe,49.6,6.1
2011,X,Malaysia,3,Fish & seafood,59516.831345000006,Asia,4.2,108.0
2011,X,Malta,3,Fish & seafood,37533.651411000006,Europe,0.0,0.0
2011,X,Kazakhstan,3,Fish & seafood,47571.8024285,Other,0.0,0.0
2011,X,Jordan,3,Fish & seafood,273433.704647,Middle East,0.0,0.0
2011,X,Kenya,3,Fish & seafood,368.5559605,Africa,0.0,0.0
2011,X,Rep. of Korea,3,Fish & seafood,4052799.0553385,Asia,35.9,127.8
2011,X,Italy,3,Fish & seafood,19367100.557958,Europe,41.9,12.5
2011,X,Italy,6,Live plants,44196.707793,Europe,41.9,12.5
2011,X,Cote d'Ivoire,3,Fish & seafood,462232.6667445,Africa,0.0,0.0
2011,X,Japan,3,Fish & seafood,7589243.755996501,Asia,36.2,138.3
2011,X,Iceland,3,Fish & seafood,4118.2158205000005,Europe,0.0,0.0
2011,X,Indonesia,3,Fish & seafood,403412.88771900005,Asia,0.0,0.0
2011,X,Israel,3,Fish & seafood,340345.698014,Middle East,31.0,34.9
2011,X,Haiti,3,Fish & seafood,200576.73892200002,Other,0.0,0.0
2011,X,Hong Kong,3,Fish & seafood,1528324.7630075,Asia,22.3,114.2
2011,X,Hungary,3,Fish & seafood,925347.664973,Europe,47.2,19.5
2011,X,Hungary,6,Live plants,2711.091829,Europe,47.2,19.5
2011,X,Ghana,3,Fish & seafood,2448937.281202,Africa,0.0,0.0
2011,X,Greece,3,Fish & seafood,1062582.799768,Europe,39.1,21.8
2011,X,Georgia,3,Fish & seafood,42063.488145,Other,0.0,0.0
2011,X,State of Palestine,3,Fish & seafood,28843.534728,Other,0.0,0.0
2011,X,Germany,3,Fish & seafood,26929196.3385365,Europe,51.2,10.5
2011,X,Germany,6,Live plants,304198.13889,Europe,51.2,10.5
2011,X,Finland,3,Fish & seafood,67278.5462395,Europe,64.0,26.0
2011,X,Finland,6,Live plants,4465.7400765,Europe,64.0,26.0
2011,X,France,3,Fish & seafood,114968715.990228,Europe,46.2,2.2
2011,X,France,6,Live plants,764264.5357540001,Europe,46.2,2.2
2011,X,Benin,3,Fish & seafood,710335.1377905001,Other,0.0,0.0
2011,X,Denmark,3,Fish & seafood,3215597.4332175003,Europe,56.0,10.0
2011,X,Denmark,6,Live plants,56681.55165750001,Europe,56.0,10.0
2011,X,China,3,Fish & seafood,2875064.4522315003,Asia,35.9,104.2
2011,X,Congo,3,Fish & seafood,40099.523677,Other,0.0,0.0
2011,X,United States,9,"Coffee, tea & spices",675436.4637425,Americas,39.5,-98.4
2011,X,United Kingdom,9,"Coffee, tea & spices",14561820.752234502,Europe,55.4,-3.4
2011,X,United Arab Emirates,9,"Coffee, tea & spices",1.001544,Middle East,23.4,53.8
2011,X,Switzerland,9,"Coffee, tea & spices",211401.0760775,Europe,46.8,8.2
2011,X,Luxembourg,9,"Coffee, tea & spices",933.408789,Europe,49.6,6.1
2011,X,Spain,9,"Coffee, tea & spices",23872.0307605,Europe,40.0,-4.0
2011,X,Sierra Leone,9,"Coffee, tea & spices",100.151522,Other,0.0,0.0
2011,X,India,9,"Coffee, tea & spices",5.00772,Asia,20.6,78.9
2011,X,Saudi Arabia,9,"Coffee, tea & spices",3548.3559915,Middle East,23.9,45.1
2011,X,Croatia,3,Fish & seafood,92012.87904300001,Europe,45.1,15.2
2011,X,Cyprus,3,Fish & seafood,84511.5569545,Europe,0.0,0.0
2011,X,Czechia,3,Fish & seafood,2343411.006423,Europe,49.8,15.5
2011,X,Belarus,3,Fish & seafood,67888.467109,Europe/Asia,0.0,0.0
2011,X,Cameroon,3,Fish & seafood,3047928.3629070004,Africa,0.0,0.0
2011,X,Canada,3,Fish & seafood,180622.620938,Americas,56.1,-106.3
2011,X,Sri Lanka,3,Fish & seafood,1001.5116224999999,Asia,0.0,0.0
2011,X,Austria,3,Fish & seafood,404180.0452405,Europe,47.5,14.6
2011,X,Austria,6,Live plants,1420.143344,Europe,47.5,14.6
2011,X,Armenia,3,Fish & seafood,2689.0585805,Other,0.0,0.0
2011,X,Belgium,3,Fish & seafood,8132702.0203175,Europe,50.5,4.5
2011,X,Belgium,6,Live plants,57907.401941000004,Europe,50.5,4.5
2011,X,Australia,6,Live plants,13079.741574000001,Oceania,-25.3,133.8
2011,X,Australia,1,Live animals,27489262.669543,Oceania,-25.3,133.8
2011,X,Romania,4,"Dairy, eggs & honey",1730269.5664245002,Europe,45.9,24.9
2011,X,Russia,4,"Dairy, eggs & honey",1527777.937971,Europe/Asia,61.5,105.0
2011,X,Russia,7,Vegetables,4166728.013026,Europe/Asia,61.5,105.0
2011,X,Russia,10,Cereals,1578668.7492905,Europe/Asia,61.5,105.0
2011,X,Poland,4,"Dairy, eggs & honey",7031675.195142001,Europe,52.0,20.0
2011,X,Portugal,4,"Dairy, eggs & honey",249939.24374300003,Europe,39.4,-8.2
2011,X,Portugal,10,Cereals,805188.3035215,Europe,39.4,-8.2
2011,X,Pakistan,4,"Dairy, eggs & honey",1011353.4773690001,Asia,0.0,0.0
2011,X,Peru,4,"Dairy, eggs & honey",4236218.898731001,Americas,0.0,0.0
2011,X,Philippines,4,"Dairy, eggs & honey",12019775.939653,Asia,0.0,0.0
2011,X,New Zealand,4,"Dairy, eggs & honey",113168.8102545,Oceania,-40.9,174.9
2011,X,Nigeria,4,"Dairy, eggs & honey",32386507.2816365,Africa,9.1,8.7
2011,X,Norway,4,"Dairy, eggs & honey",2336493.56506,Europe,60.5,8.5
2011,X,Netherlands,4,"Dairy, eggs & honey",149147464.37483302,Europe,52.1,5.3
2011,X,Netherlands,7,Vegetables,105022.51469550001,Europe,52.1,5.3
2011,X,Netherlands,10,Cereals,2959522.928793,Europe,52.1,5.3
2011,X,Mongolia,4,"Dairy, eggs & honey",793217.2351805001,Other,0.0,0.0
2011,X,Morocco,4,"Dairy, eggs & honey",5050026.21147,Africa,31.8,-7.1
2011,X,Oman,4,"Dairy, eggs & honey",150669.411433,Middle East,0.0,0.0
2011,X,Lebanon,4,"Dairy, eggs & honey",1787013.2123710003,Middle East,0.0,0.0
2011,X,Latvia,10,Cereals,2372628.1048315,Europe,0.0,0.0
2011,X,Libya,4,"Dairy, eggs & honey",1166811.1159735,Africa,0.0,0.0
2011,X,Malawi,4,"Dairy, eggs & honey",1977521.754675,Other,0.0,0.0
2011,X,Malaysia,4,"Dairy, eggs & honey",7368897.17815,Asia,4.2,108.0
2011,X,Mali,4,"Dairy, eggs & honey",358216.6713915,Other,0.0,0.0
2011,X,Malta,4,"Dairy, eggs & honey",3312164.185331,Europe,0.0,0.0
2011,X,Malta,7,Vegetables,54824.7495195,Europe,0.0,0.0
2011,X,Mauritius,4,"Dairy, eggs & honey",370364.0057205,Other,0.0,0.0
2011,X,Mexico,4,"Dairy, eggs & honey",2383407.3746655,Americas,23.6,-102.6
2011,X,Jordan,4,"Dairy, eggs & honey",905299.4054505,Middle East,0.0,0.0
2011,X,Kenya,4,"Dairy, eggs & honey",171117.2740605,Africa,0.0,0.0
2011,X,Rep. of Korea,4,"Dairy, eggs & honey",2391495.5821115,Asia,35.9,127.8
2011,X,Kuwait,4,"Dairy, eggs & honey",172759.753697,Middle East,0.0,0.0
2011,X,Kuwait,7,Vegetables,702.0593200000001,Middle East,0.0,0.0
2011,X,Cote d'Ivoire,4,"Dairy, eggs & honey",217434.182149,Africa,0.0,0.0
2011,X,Jamaica,4,"Dairy, eggs & honey",512217.11024350004,Americas,0.0,0.0
2011,X,Japan,4,"Dairy, eggs & honey",4915908.782417,Asia,36.2,138.3
2011,X,Kazakhstan,4,"Dairy, eggs & honey",2234.372714,Other,0.0,0.0
2011,X,Israel,4,"Dairy, eggs & honey",989682.7683705,Middle East,31.0,34.9
2011,X,Italy,4,"Dairy, eggs & honey",17412231.994568,Europe,41.9,12.5
2011,X,Italy,7,Vegetables,284.4291425,Europe,41.9,12.5
2011,X,Hungary,4,"Dairy, eggs & honey",1106155.5657950002,Europe,47.2,19.5
2011,X,Indonesia,4,"Dairy, eggs & honey",13629717.89099,Asia,0.0,0.0
2011,X,Iran,4,"Dairy, eggs & honey",4864030.480371499,Middle East,0.0,0.0
