refyear,flowcode,partnerdesc,cmdcode,cmddesc,primaryvalue,continent,partner_lat,partner_lon,_source
2015,M,Cote d'Ivoire,0,Crude petroleum oils,103444478.0157,Africa,0.0,0.0,imports_2010_2021
2015,M,Nigeria,0,Crude petroleum oils,122959136.73781349,Africa,9.1,8.7,imports_2010_2021
2015,M,Norway,0,Crude petroleum oils,925421157.7127894,Europe,60.5,8.5,imports_2010_2021
2015,M,Egypt,0,Crude petroleum oils,14828134.94952,Africa,0.0,0.0,imports_2010_2021
2015,M,United Kingdom,0,Crude petroleum oils,87471891.5143695,Europe,55.4,-3.4,imports_2010_2021
2015,M,United States,0,Crude petroleum oils,3903.8817435,Americas,39.5,-98.4,imports_2010_2021
2015,M,_X,0,Crude petroleum oils,46804771.061243996,Other,0.0,0.0,imports_2010_2021
2015,M,Austria,0,Crude petroleum oils,2359.5329115,Europe,0.0,0.0,imports_2010_2021
2015,M,Belgium,0,Crude petroleum oils,8105923.277440499,Europe,50.5,4.5,imports_2010_2021
2015,M,Brazil,0,Crude petroleum oils,557.1260985,Americas,-14.2,-51.9,imports_2010_2021
2015,M,Bulgaria,0,Crude petroleum oils,27417234.059435997,Europe,0.0,0.0,imports_2010_2021
2015,M,Canada,0,Crude petroleum oils,13489.047138,Americas,56.1,-106.3,imports_2010_2021
2015,M,China,0,Crude petroleum oils,596.134905,Asia,35.9,104.2,imports_2010_2021
2015,M,Czechia,0,Crude petroleum oils,5689.285365,Europe,0.0,0.0,imports_2010_2021
2015,M,Denmark,0,Crude petroleum oils,116722.3696935,Europe,56.0,10.0,imports_2010_2021
2015,M,Finland,0,Crude petroleum oils,12304.7799435,Europe,0.0,0.0,imports_2010_2021
2015,M,France,0,Crude petroleum oils,1792270.9068315,Europe,46.2,2.2,imports_2010_2021
2015,M,Gabon,0,Crude petroleum oils,4147.936725,Africa,0.0,0.0,imports_2010_2021
2015,M,Germany,0,Crude petroleum oils,10701628.695140999,Europe,51.2,10.5,imports_2010_2021
2015,M,Hungary,0,Crude petroleum oils,70777.9901385,Europe,0.0,0.0,imports_2010_2021
2015,M,Iceland,0,Crude petroleum oils,481.108914,Europe,0.0,0.0,imports_2010_2021
2015,M,Ireland,0,Crude petroleum oils,87736.821528,Europe,0.0,0.0,imports_2010_2021
2015,M,Italy,0,Crude petroleum oils,359231.156991,Europe,41.9,12.5,imports_2010_2021
2015,M,Japan,0,Crude petroleum oils,17734.0059975,Asia,36.2,138.3,imports_2010_2021
2015,M,Latvia,0,Crude petroleum oils,17207.887893,Europe,0.0,0.0,imports_2010_2021
2015,M,Liberia,0,Crude petroleum oils,3232.730319,Africa,0.0,0.0,imports_2010_2021
2015,M,Luxembourg,0,Crude petroleum oils,22806.152409000002,Europe,49.6,6.1,imports_2010_2021
2015,M,Malaysia,0,Crude petroleum oils,789.178509,Asia,4.2,108.0,imports_2010_2021
2015,M,S19,0,Crude petroleum oils,198.04512599999998,Other,0.0,0.0,imports_2010_2021
2015,M,Netherlands,0,Crude petroleum oils,24903844.238022,Europe,52.1,5.3,imports_2010_2021
2015,M,Norway,0,Crude petroleum oils,15264512.535152998,Europe,60.5,8.5,imports_2010_2021
2015,M,Poland,0,Crude petroleum oils,1919427.6341849999,Europe,52.0,20.0,imports_2010_2021
2015,M,Russian Federation,0,Crude petroleum oils,23505248.269065,Other,0.0,0.0,imports_2010_2021
2015,M,Saudi Arabia,0,Crude petroleum oils,18565538.2971975,Middle East,23.9,45.1,imports_2010_2021
2015,M,India,0,Crude petroleum oils,406.09149299999996,Asia,20.6,78.9,imports_2010_2021
2015,M,Spain,0,Crude petroleum oils,27107979.1929705,Europe,40.0,-4.0,imports_2010_2021
2015,M,Sweden,0,Crude petroleum oils,47110493.1295095,Europe,63.0,16.0,imports_2010_2021
2015,M,Switzerland,0,Crude petroleum oils,7356.661902,Europe,0.0,0.0,imports_2010_2021
2015,M,Thailand,0,Crude petroleum oils,50617334.3895255,Asia,0.0,0.0,imports_2010_2021
2015,M,United Arab Emirates,0,Crude petroleum oils,9982524.2363985,Middle East,23.4,53.8,imports_2010_2021
2015,M,Türkiye,0,Crude petroleum oils,513201.94168050005,Europe/Asia,0.0,0.0,imports_2010_2021
2015,M,United Kingdom,0,Crude petroleum oils,1827797657.2120185,Europe,55.4,-3.4,imports_2010_2021
2015,M,United States,0,Crude petroleum oils,133796651.13238798,Americas,39.5,-98.4,imports_2010_2021
2015,M,_X,0,Crude petroleum oils,1524.344547,Other,0.0,0.0,imports_2010_2021
2015,M,Austria,0,Petroleum gas,14917.370215499997,Europe,0.0,0.0,imports_2010_2021
2015,M,Belgium,0,Petroleum gas,1183837.4503515,Europe,50.5,4.5,imports_2010_2021
2015,M,Canada,0,Petroleum gas,5678.2825575,Americas,56.1,-106.3,imports_2010_2021
2015,M,China,0,Petroleum gas,4121.9311545,Asia,35.9,104.2,imports_2010_2021
2015,M,France,0,Petroleum gas,600412.6442025,Europe,46.2,2.2,imports_2010_2021
2015,M,Germany,0,Petroleum gas,25971.8679225,Europe,51.2,10.5,imports_2010_2021
2015,M,Italy,0,Petroleum gas,307.06892999999997,Europe,41.9,12.5,imports_2010_2021
2015,M,Republic of Korea,0,Petroleum gas,34275.7430865,Other,0.0,0.0,imports_2010_2021
2015,M,S19,0,Petroleum gas,2156.487165,Other,0.0,0.0,imports_2010_2021
2015,M,Netherlands,0,Petroleum gas,1224517.6414575,Europe,52.1,5.3,imports_2010_2021
2015,M,Sweden,0,Petroleum gas,1052533.786938,Europe,63.0,16.0,imports_2010_2021
2015,M,Switzerland,0,Petroleum gas,202.045983,Europe,0.0,0.0,imports_2010_2021
2015,M,United Kingdom,0,Petroleum gas,1149673553.4662685,Europe,55.4,-3.4,imports_2010_2021
2015,M,United States,0,Petroleum gas,84859.1713245,Americas,39.5,-98.4,imports_2010_2021
2016,M,Algeria,0,Crude petroleum oils,22351389.7778254,Africa,28.0,1.7,imports_2010_2021
2016,M,Azerbaijan,0,Crude petroleum oils,64044633.07240601,Europe/Asia,40.1,47.6,imports_2010_2021
2016,M,Denmark,0,Crude petroleum oils,912346.0499106001,Europe,56.0,10.0,imports_2010_2021
2016,M,Gambia,0,Crude petroleum oils,157448.932817,Africa,0.0,0.0,imports_2010_2021
2016,M,Germany,0,Crude petroleum oils,1486688.5600732001,Europe,51.2,10.5,imports_2010_2021
2016,M,Cote d'Ivoire,0,Crude petroleum oils,52654950.5752608,Africa,0.0,0.0,imports_2010_2021
2016,M,Netherlands,0,Crude petroleum oils,242606.59294560002,Europe,52.1,5.3,imports_2010_2021
2016,M,Nigeria,0,Crude petroleum oils,15953542.6408744,Africa,9.1,8.7,imports_2010_2021
2016,M,Norway,0,Crude petroleum oils,836886144.0692183,Europe,60.5,8.5,imports_2010_2021
2016,M,United Kingdom,0,Crude petroleum oils,26792472.507398203,Europe,55.4,-3.4,imports_2010_2021
2016,M,United States,0,Crude petroleum oils,4953.074352600001,Americas,39.5,-98.4,imports_2010_2021
2016,M,_X,0,Crude petroleum oils,121.050453,Other,0.0,0.0,imports_2010_2021
2016,M,Belgium,0,Crude petroleum oils,22164761.625856403,Europe,50.5,4.5,imports_2010_2021
2016,M,Bosnia and Herzegovina,0,Crude petroleum oils,170718.4891688,Europe,0.0,0.0,imports_2010_2021
2016,M,Bulgaria,0,Crude petroleum oils,13187900.511769002,Europe,0.0,0.0,imports_2010_2021
2016,M,Canada,0,Crude petroleum oils,9655117.1381032,Americas,56.1,-106.3,imports_2010_2021
2016,M,China,0,Crude petroleum oils,296.12374339999997,Asia,35.9,104.2,imports_2010_2021
2016,M,Czechia,0,Crude petroleum oils,1818.7619300000001,Europe,0.0,0.0,imports_2010_2021
2016,M,Denmark,0,Crude petroleum oils,85716.8945128,Europe,56.0,10.0,imports_2010_2021
2016,M,Faroe Islands,0,Crude petroleum oils,7814.271972200001,Europe,0.0,0.0,imports_2010_2021
2016,M,Finland,0,Crude petroleum oils,14661631.645531802,Europe,0.0,0.0,imports_2010_2021
2016,M,France,0,Crude petroleum oils,4450196.546643401,Europe,46.2,2.2,imports_2010_2021
2016,M,Gabon,0,Crude petroleum oils,1477.6190048,Africa,0.0,0.0,imports_2010_2021
2016,M,Germany,0,Crude petroleum oils,9288999.823833201,Europe,51.2,10.5,imports_2010_2021
2016,M,Ireland,0,Crude petroleum oils,82663.6158944,Europe,0.0,0.0,imports_2010_2021
2016,M,Israel,0,Crude petroleum oils,201.0846544,Middle East,0.0,0.0,imports_2010_2021
2016,M,Italy,0,Crude petroleum oils,325235.19382040005,Europe,41.9,12.5,imports_2010_2021
2016,M,Japan,0,Crude petroleum oils,59771.0298026,Asia,36.2,138.3,imports_2010_2021
2016,M,Republic of Korea,0,Crude petroleum oils,587.2458576,Other,0.0,0.0,imports_2010_2021
2016,M,Latvia,0,Crude petroleum oils,25661.7461422,Europe,0.0,0.0,imports_2010_2021
2016,M,Luxembourg,0,Crude petroleum oils,8655.624815,Europe,49.6,6.1,imports_2010_2021
2016,M,Mali,0,Crude petroleum oils,33755.13505320001,Africa,0.0,0.0,imports_2010_2021
2016,M,S19,0,Crude petroleum oils,156.0654726,Other,0.0,0.0,imports_2010_2021
2016,M,Morocco,0,Crude petroleum oils,92.038473,Africa,0.0,0.0,imports_2010_2021
2016,M,Netherlands,0,Crude petroleum oils,92341925.73261541,Europe,52.1,5.3,imports_2010_2021
2016,M,New Zealand,0,Crude petroleum oils,433.1813982,Oceania,0.0,0.0,imports_2010_2021
2016,M,Poland,0,Crude petroleum oils,1499285.8347368,Europe,52.0,20.0,imports_2010_2021
2016,M,Portugal,0,Crude petroleum oils,12870.389466600001,Europe,0.0,0.0,imports_2010_2021
2016,M,Russian Federation,0,Crude petroleum oils,66907521.9241408,Other,0.0,0.0,imports_2010_2021
2016,M,Saudi Arabia,0,Crude petroleum oils,10876653.6632962,Middle East,23.9,45.1,imports_2010_2021
2016,M,India,0,Crude petroleum oils,15.0066952,Asia,20.6,78.9,imports_2010_2021
2016,M,Spain,0,Crude petroleum oils,4838768.263074,Europe,40.0,-4.0,imports_2010_2021
2016,M,Sweden,0,Crude petroleum oils,65664549.422126,Europe,63.0,16.0,imports_2010_2021
2016,M,Switzerland,0,Crude petroleum oils,8368.504727200001,Europe,0.0,0.0,imports_2010_2021
2016,M,United Arab Emirates,0,Crude petroleum oils,3507.4688476,Middle East,23.4,53.8,imports_2010_2021
2016,M,Türkiye,0,Crude petroleum oils,431536.70815,Europe/Asia,0.0,0.0,imports_2010_2021
2016,M,United Kingdom,0,Crude petroleum oils,1413647546.349096,Europe,55.4,-3.4,imports_2010_2021
2016,M,United States,0,Crude petroleum oils,185741848.50757182,Americas,39.5,-98.4,imports_2010_2021
2016,M,_X,0,Crude petroleum oils,10694.4783134,Other,0.0,0.0,imports_2010_2021
2016,M,Austria,0,Petroleum gas,9225.862964200001,Europe,0.0,0.0,imports_2010_2021
2016,M,Belgium,0,Petroleum gas,1599631.855673,Europe,50.5,4.5,imports_2010_2021
2016,M,China,0,Petroleum gas,12258.1327516,Asia,35.9,104.2,imports_2010_2021
2016,M,France,0,Petroleum gas,453879.06441700005,Europe,46.2,2.2,imports_2010_2021
2016,M,Germany,0,Petroleum gas,11237697.8532672,Europe,51.2,10.5,imports_2010_2021
2016,M,Italy,0,Petroleum gas,5304.22144,Europe,41.9,12.5,imports_2010_2021
2016,M,Republic of Korea,0,Petroleum gas,48970.5068276,Other,0.0,0.0,imports_2010_2021
2016,M,S19,0,Petroleum gas,804.3368100000001,Other,0.0,0.0,imports_2010_2021
2016,M,Netherlands,0,Petroleum gas,2647611.703018,Europe,52.1,5.3,imports_2010_2021
2016,M,Norway,0,Petroleum gas,2354350.8988602003,Europe,60.5,8.5,imports_2010_2021
2016,M,Russian Federation,0,Petroleum gas,684684.7154562001,Other,0.0,0.0,imports_2010_2021
2016,M,Switzerland,0,Petroleum gas,523.218858,Europe,0.0,0.0,imports_2010_2021
2016,M,United Arab Emirates,0,Petroleum gas,14978.2724976,Middle East,23.4,53.8,imports_2010_2021
2016,M,United Kingdom,0,Petroleum gas,700960406.3547645,Europe,55.4,-3.4,imports_2010_2021
2016,M,United States,0,Petroleum gas,159346.727538,Americas,39.5,-98.4,imports_2010_2021
2017,M,Algeria,0,Crude petroleum oils,60268678.30518801,Africa,28.0,1.7,imports_2010_2021
2017,M,Belgium,0,Crude petroleum oils,25011153.221904,Europe,50.5,4.5,imports_2010_2021
2017,M,Denmark,0,Crude petroleum oils,48645.407488000004,Europe,56.0,10.0,imports_2010_2021
2017,M,Germany,0,Crude petroleum oils,2203610.78632,Europe,51.2,10.5,imports_2010_2021
2017,M,Netherlands,0,Crude petroleum oils,551592.842896,Europe,52.1,5.3,imports_2010_2021
2017,M,Nigeria,0,Crude petroleum oils,116779268.19895099,Africa,9.1,8.7,imports_2010_2021
2017,M,Norway,0,Crude petroleum oils,771572010.8156129,Europe,60.5,8.5,imports_2010_2021
2017,M,Sweden,0,Crude petroleum oils,203.411275,Europe,63.0,16.0,imports_2010_2021
2017,M,United Kingdom,0,Crude petroleum oils,237120335.727437,Europe,55.4,-3.4,imports_2010_2021
2017,M,United States,0,Crude petroleum oils,3861.812617,Americas,39.5,-98.4,imports_2010_2021
2017,M,_X,0,Crude petroleum oils,25277698.428492002,Other,0.0,0.0,imports_2010_2021
2017,M,Australia,0,Crude petroleum oils,137.277442,Oceania,-25.3,133.8,imports_2010_2021
2017,M,Austria,0,Crude petroleum oils,47846.791716,Europe,0.0,0.0,imports_2010_2021
2017,M,Belgium,0,Crude petroleum oils,38288868.328439996,Europe,50.5,4.5,imports_2010_2021
2017,M,Bosnia and Herzegovina,0,Crude petroleum oils,719.455457,Europe,0.0,0.0,imports_2010_2021
2017,M,Canada,0,Crude petroleum oils,42887.759212000004,Americas,56.1,-106.3,imports_2010_2021
2017,M,China,0,Crude petroleum oils,4090.274546,Asia,35.9,104.2,imports_2010_2021
2017,M,Czechia,0,Crude petroleum oils,1875.794781,Europe,0.0,0.0,imports_2010_2021
2017,M,Denmark,0,Crude petroleum oils,139352.903142,Europe,56.0,10.0,imports_2010_2021
2017,M,Faroe Islands,0,Crude petroleum oils,3959.0091899999998,Europe,0.0,0.0,imports_2010_2021
2017,M,Finland,0,Crude petroleum oils,25905662.767027,Europe,0.0,0.0,imports_2010_2021
2017,M,France,0,Crude petroleum oils,20600114.928179003,Europe,46.2,2.2,imports_2010_2021
2017,M,Gabon,0,Crude petroleum oils,20641.757523,Africa,0.0,0.0,imports_2010_2021
2017,M,Germany,0,Crude petroleum oils,11434257.89032,Europe,51.2,10.5,imports_2010_2021
2017,M,Hungary,0,Crude petroleum oils,118890.50943700002,Europe,0.0,0.0,imports_2010_2021
2017,M,Israel,0,Crude petroleum oils,210.425671,Middle East,0.0,0.0,imports_2010_2021
2017,M,Italy,0,Crude petroleum oils,2186595.365089,Europe,41.9,12.5,imports_2010_2021
2017,M,Japan,0,Crude petroleum oils,33570.912561000005,Asia,36.2,138.3,imports_2010_2021
2017,M,Lithuania,0,Crude petroleum oils,9702.627787,Europe,0.0,0.0,imports_2010_2021
2017,M,Luxembourg,0,Crude petroleum oils,17876.162483,Europe,49.6,6.1,imports_2010_2021
2017,M,Malta,0,Crude petroleum oils,38224.325667,Europe,0.0,0.0,imports_2010_2021
2017,M,Netherlands,0,Crude petroleum oils,52413729.164318,Europe,52.1,5.3,imports_2010_2021
2017,M,New Caledonia,0,Crude petroleum oils,4068.2299350000003,Oceania,0.0,0.0,imports_2010_2021
2017,M,Norway,0,Crude petroleum oils,15252502.995658,Europe,60.5,8.5,imports_2010_2021
2017,M,Poland,0,Crude petroleum oils,1149853.091263,Europe,52.0,20.0,imports_2010_2021
2017,M,Russian Federation,0,Crude petroleum oils,170310919.861314,Other,0.0,0.0,imports_2010_2021
2017,M,Saudi Arabia,0,Crude petroleum oils,223.452153,Middle East,23.9,45.1,imports_2010_2021
2017,M,India,0,Crude petroleum oils,115776682.020857,Asia,20.6,78.9,imports_2010_2021
2017,M,South Africa,0,Crude petroleum oils,2.003733,Africa,-30.6,22.9,imports_2010_2021
2017,M,Spain,0,Crude petroleum oils,8426281.916858,Europe,40.0,-4.0,imports_2010_2021
2017,M,Sweden,0,Crude petroleum oils,82553846.005179,Europe,63.0,16.0,imports_2010_2021
2017,M,Switzerland,0,Crude petroleum oils,6759.674436,Europe,0.0,0.0,imports_2010_2021
2017,M,United Arab Emirates,0,Crude petroleum oils,2204.4593259999997,Middle East,23.4,53.8,imports_2010_2021
2017,M,Türkiye,0,Crude petroleum oils,289892.43651699997,Europe/Asia,0.0,0.0,imports_2010_2021
2017,M,United Kingdom,0,Crude petroleum oils,1705307136.920924,Europe,55.4,-3.4,imports_2010_2021
2017,M,United States,0,Crude petroleum oils,177881556.853858,Americas,39.5,-98.4,imports_2010_2021
2017,M,_X,0,Crude petroleum oils,20075.612033,Other,0.0,0.0,imports_2010_2021
2017,M,Austria,0,Petroleum gas,9647.516703,Europe,0.0,0.0,imports_2010_2021
2017,M,Belgium,0,Petroleum gas,4349977.771648,Europe,50.5,4.5,imports_2010_2021
2017,M,China,0,Petroleum gas,41271.489987,Asia,35.9,104.2,imports_2010_2021
2017,M,France,0,Petroleum gas,740106.1953980001,Europe,46.2,2.2,imports_2010_2021
2017,M,Germany,0,Petroleum gas,66723.978936,Europe,51.2,10.5,imports_2010_2021
2017,M,Italy,0,Petroleum gas,5690.511246,Europe,41.9,12.5,imports_2010_2021
2017,M,Republic of Korea,0,Petroleum gas,83644.207327,Other,0.0,0.0,imports_2010_2021
2017,M,Lithuania,0,Petroleum gas,5661.453126,Europe,0.0,0.0,imports_2010_2021
2017,M,S19,0,Petroleum gas,2758.580644,Other,0.0,0.0,imports_2010_2021
2017,M,Netherlands,0,Petroleum gas,3089147.179552,Europe,52.1,5.3,imports_2010_2021
2017,M,Norway,0,Petroleum gas,883258.7847900001,Europe,60.5,8.5,imports_2010_2021
2017,M,Spain,0,Petroleum gas,1825326.537953,Europe,40.0,-4.0,imports_2010_2021
2017,M,United Arab Emirates,0,Petroleum gas,63426.308075999994,Middle East,23.4,53.8,imports_2010_2021
2017,M,United Kingdom,0,Petroleum gas,785541652.6520461,Europe,55.4,-3.4,imports_2010_2021
2017,M,United States,0,Petroleum gas,167755.359838,Americas,39.5,-98.4,imports_2010_2021
2018,M,Algeria,0,Crude petroleum oils,83009619.9635144,Africa,28.0,1.7,imports_2010_2021
2018,M,Canada,0,Crude petroleum oils,82937393.49506521,Americas,56.1,-106.3,imports_2010_2021
2018,M,Germany,0,Crude petroleum oils,855784.9528072,Europe,51.2,10.5,imports_2010_2021
2018,M,Netherlands,0,Crude petroleum oils,343707.3407612,Europe,52.1,5.3,imports_2010_2021
2018,M,Nigeria,0,Crude petroleum oils,26893658.001048803,Africa,9.1,8.7,imports_2010_2021
2018,M,Norway,0,Crude petroleum oils,650392465.3271916,Europe,60.5,8.5,imports_2010_2021
2018,M,Spain,0,Crude petroleum oils,14128.7851016,Europe,40.0,-4.0,imports_2010_2021
2018,M,United Kingdom,0,Crude petroleum oils,253586436.52463683,Europe,55.4,-3.4,imports_2010_2021
2018,M,United States,0,Crude petroleum oils,282306278.255222,Americas,39.5,-98.4,imports_2010_2021
2018,M,Austria,0,Crude petroleum oils,8824.609404,Europe,0.0,0.0,imports_2010_2021
2018,M,Bangladesh,0,Crude petroleum oils,2856.7874868000004,Asia,0.0,0.0,imports_2010_2021
2018,M,Belgium,0,Crude petroleum oils,79979854.95018479,Europe,50.5,4.5,imports_2010_2021
2018,M,Belarus,0,Crude petroleum oils,19503948.1747708,Europe/Asia,0.0,0.0,imports_2010_2021
2018,M,Canada,0,Crude petroleum oils,31688936.550492004,Americas,56.1,-106.3,imports_2010_2021
2018,M,China,0,Crude petroleum oils,2611.5479884,Asia,35.9,104.2,imports_2010_2021
2018,M,Czechia,0,Crude petroleum oils,731.7135852,Europe,0.0,0.0,imports_2010_2021
2018,M,Denmark,0,Crude petroleum oils,158377.522446,Europe,56.0,10.0,imports_2010_2021
2018,M,Finland,0,Crude petroleum oils,15258.8876388,Europe,0.0,0.0,imports_2010_2021
2018,M,France,0,Crude petroleum oils,62757141.479656,Europe,46.2,2.2,imports_2010_2021
2018,M,Germany,0,Crude petroleum oils,8530169.5243752,Europe,51.2,10.5,imports_2010_2021
2018,M,Indonesia,0,Crude petroleum oils,94494.194392,Asia,0.0,0.0,imports_2010_2021
2018,M,Ireland,0,Crude petroleum oils,17793.3599688,Europe,0.0,0.0,imports_2010_2021
2018,M,Italy,0,Crude petroleum oils,754909.5331596001,Europe,41.9,12.5,imports_2010_2021
2018,M,Japan,0,Crude petroleum oils,37520.607488,Asia,36.2,138.3,imports_2010_2021
2018,M,Republic of Korea,0,Crude petroleum oils,24.0235268,Other,0.0,0.0,imports_2010_2021
2018,M,Lithuania,0,Crude petroleum oils,212824.6442972,Europe,0.0,0.0,imports_2010_2021
2018,M,Luxembourg,0,Crude petroleum oils,16642.2369516,Europe,49.6,6.1,imports_2010_2021
2018,M,Mali,0,Crude petroleum oils,1438.4034756,Africa,0.0,0.0,imports_2010_2021
2018,M,Mexico,0,Crude petroleum oils,138.1350672,Americas,23.6,-102.6,imports_2010_2021
2018,M,S19,0,Crude petroleum oils,123.1198332,Other,0.0,0.0,imports_2010_2021
2018,M,Netherlands,0,Crude petroleum oils,158281546.58832362,Europe,52.1,5.3,imports_2010_2021
2018,M,New Zealand,0,Crude petroleum oils,233.22731119999997,Oceania,0.0,0.0,imports_2010_2021
2018,M,Norway,0,Crude petroleum oils,3359413.6375384,Europe,60.5,8.5,imports_2010_2021
2018,M,Peru,0,Crude petroleum oils,80.0778576,Americas,0.0,0.0,imports_2010_2021
2018,M,Poland,0,Crude petroleum oils,1471486.6673884,Europe,52.0,20.0,imports_2010_2021
2018,M,Russian Federation,0,Crude petroleum oils,367149444.13152206,Other,0.0,0.0,imports_2010_2021
2018,M,Saudi Arabia,0,Crude petroleum oils,9199464.5275572,Middle East,23.9,45.1,imports_2010_2021
2018,M,India,0,Crude petroleum oils,21655558.409149602,Asia,20.6,78.9,imports_2010_2021
2018,M,Singapore,0,Crude petroleum oils,91.0890292,Asia,1.3,103.8,imports_2010_2021
2018,M,Spain,0,Crude petroleum oils,32600991.404207204,Europe,40.0,-4.0,imports_2010_2021
2018,M,Sweden,0,Crude petroleum oils,228050464.1603604,Europe,63.0,16.0,imports_2010_2021
2018,M,Switzerland,0,Crude petroleum oils,43631.5695504,Europe,0.0,0.0,imports_2010_2021
2018,M,United Arab Emirates,0,Crude petroleum oils,42451162.7982572,Middle East,23.4,53.8,imports_2010_2021
2018,M,Türkiye,0,Crude petroleum oils,322697.8422668,Europe/Asia,0.0,0.0,imports_2010_2021
2018,M,United Kingdom,0,Crude petroleum oils,1748321001.6072009,Europe,55.4,-3.4,imports_2010_2021
2018,M,United States,0,Crude petroleum oils,123049347.02641362,Americas,39.5,-98.4,imports_2010_2021
2018,M,_X,0,Crude petroleum oils,3133.0567736000003,Other,0.0,0.0,imports_2010_2021
2018,M,Austria,0,Petroleum gas,8556.348242,Europe,0.0,0.0,imports_2010_2021
